meter,Date,t_kWh
MH12,16-06-2020,5.766
MH12,17-06-2020,4.878
MH12,18-06-2020,6.622
MH12,19-06-2020,5.69
MH12,20-06-2020,5.789
MH12,21-06-2020,5.846
MH12,22-06-2020,5.455
MH12,23-06-2020,5.598
MH12,24-06-2020,5.001
MH12,25-06-2020,3.723
MH12,26-06-2020,3.819
MH12,27-06-2020,5.033
MH12,28-06-2020,7.398
MH12,29-06-2020,7.092
MH12,30-06-2020,4.779
MH12,01-07-2020,6.628
MH12,02-07-2020,5.185
MH12,03-07-2020,2.607
MH12,04-07-2020,3.364
MH12,05-07-2020,4.878
MH12,06-07-2020,5.7
MH12,07-07-2020,6.546
MH12,08-07-2020,3.663
MH12,09-07-2020,5.629
MH12,10-07-2020,6.498
MH12,11-07-2020,6.031
MH12,12-07-2020,4.029
MH12,13-07-2020,2.638
MH12,15-07-2020,2.876
MH12,16-07-2020,3.979
MH12,17-07-2020,2.263
MH12,18-07-2020,3.269
MH12,19-07-2020,2.519
MH12,20-07-2020,1.663
MH12,21-07-2020,2.155
MH12,22-07-2020,1.938
MH12,23-07-2020,2.324
MH12,24-07-2020,2.233
MH12,25-07-2020,2.63
MH12,26-07-2020,2.703
MH12,27-07-2020,2.057
MH12,28-07-2020,2.176
MH12,29-07-2020,2.838
MH12,30-07-2020,2.532
MH12,14-08-2020,0
MH12,16-08-2020,0
MH12,17-08-2020,2.065
MH12,18-08-2020,3.933
MH12,19-08-2020,3.008
MH12,20-08-2020,3.917
MH12,21-08-2020,3.113
MH12,08-09-2020,4.326
MH12,09-09-2020,4.486
MH12,11-09-2020,4.748
MH12,12-09-2020,5.072
MH12,13-09-2020,4.646
MH12,17-09-2020,4.087
MH12,18-09-2020,4.1
MH12,20-09-2020,4.627
MH12,21-09-2020,4.107
MH12,22-09-2020,3.975
MH12,23-09-2020,4.563
MH12,24-09-2020,4.54
MH12,25-09-2020,3.7
MH12,26-09-2020,4.38
MH12,27-09-2020,5.665
MH12,28-09-2020,4.683
MH12,29-09-2020,4.571
MH12,30-09-2020,5.037
MH12,01-10-2020,4.879
MH12,02-10-2020,4.263
MH12,03-10-2020,4.636
MH12,04-10-2020,4.479
MH12,05-10-2020,4.585
MH12,06-10-2020,4.143
MH12,09-10-2020,4.405
MH12,10-10-2020,4.535
MH12,11-10-2020,4.363
MH12,12-10-2020,4.865
MH12,13-10-2020,5.029
MH12,14-10-2020,4.796
MH12,28-10-2020,1.258
MH12,17-11-2020,0.558
MH12,22-12-2020,0.382
MH12,25-12-2020,0.751
MH12,26-12-2020,0.21
MH12,27-12-2020,0.528
MH12,29-12-2020,1.022
MH12,30-12-2020,0.877
MH12,01-01-2021,0.964
MH12,02-01-2021,1.028
MH12,04-01-2021,0.58
MH12,05-01-2021,0.944
MH12,06-01-2021,1.206
MH12,07-01-2021,0.834
MH12,09-01-2021,0.781
MH12,11-01-2021,0.736
MH12,12-01-2021,0.866
MH12,14-01-2021,0.662
MH12,15-01-2021,0.553
MH12,17-01-2021,0.815
MH12,18-01-2021,0.905
MH12,19-01-2021,1.05
MH12,20-01-2021,1.112
MH12,21-01-2021,0.609
MH12,22-01-2021,1.025
MH12,23-01-2021,0.957
MH12,26-01-2021,0.817
MH12,27-01-2021,0.755
MH12,28-01-2021,0.845
MH12,29-01-2021,0.958
MH12,30-01-2021,0.83
MH12,31-01-2021,0.914
MH12,01-02-2021,0.966
MH12,03-02-2021,0.668
MH12,05-02-2021,0.681
MH12,06-02-2021,0.441
MH12,07-02-2021,0.952
MH12,10-02-2021,0.71
MH12,11-02-2021,0.767
MH12,12-02-2021,0.761
MH12,13-02-2021,0.544
MH12,14-02-2021,0.838
MH12,16-02-2021,0.419
MH12,17-02-2021,0.532
MH12,18-02-2021,0.471
MH14,01-05-2019,16.555
MH14,02-05-2019,18.234
MH14,03-05-2019,17.125
MH14,04-05-2019,19.623
MH14,05-05-2019,11.855
MH14,06-05-2019,15.774
MH14,07-05-2019,15.855
MH14,08-05-2019,19.188
MH14,09-05-2019,15.617
MH14,10-05-2019,13.101
MH14,11-05-2019,19.565
MH14,12-05-2019,17.975
MH14,13-05-2019,13.22
MH14,14-05-2019,12.557
MH14,15-05-2019,15.768
MH14,16-05-2019,12.003
MH14,17-05-2019,18
MH14,18-05-2019,10.487
MH14,19-05-2019,13.733
MH14,20-05-2019,16.98
MH14,21-05-2019,14.866
MH14,22-05-2019,14.78
MH14,23-05-2019,20.975
MH14,24-05-2019,16.773
MH14,25-05-2019,15.638
MH14,26-05-2019,13.914
MH14,27-05-2019,13.261
MH14,28-05-2019,15.488
MH14,29-05-2019,16.36
MH14,30-05-2019,25.327
MH14,31-05-2019,22.771
MH14,01-06-2019,24.948
MH14,02-06-2019,24.077
MH14,03-06-2019,24.869
MH14,04-06-2019,21.086
MH14,05-06-2019,25.911
MH14,06-06-2019,25.08
MH14,07-06-2019,21.468
MH14,08-06-2019,20.488
MH14,09-06-2019,24.869
MH14,10-06-2019,29.859
MH14,11-06-2019,23.284
MH14,12-06-2019,24.701
MH14,13-06-2019,23.318
MH14,14-06-2019,25.123
MH14,15-06-2019,25.65
MH14,16-06-2019,15.65
MH14,17-06-2019,17.108
MH14,18-06-2019,14.327
MH14,19-06-2019,11.206
MH14,20-06-2019,17.008
MH14,21-06-2019,20.953
MH14,22-06-2019,16.202
MH14,23-06-2019,21.866
MH14,24-06-2019,17.499
MH14,25-06-2019,16.014
MH14,26-06-2019,20.571
MH14,27-06-2019,11.482
MH14,28-06-2019,15.636
MH14,29-06-2019,19.684
MH14,30-06-2019,14.292
MH14,01-07-2019,19.418
MH14,02-07-2019,14.775
MH14,03-07-2019,20.358
MH14,04-07-2019,20.065
MH14,05-07-2019,13.108
MH14,06-07-2019,10.849
MH14,07-07-2019,14.659
MH14,08-07-2019,14.831
MH14,09-07-2019,11.685
MH14,10-07-2019,10.906
MH14,11-07-2019,12.203
MH14,12-07-2019,12.522
MH14,13-07-2019,19.65
MH14,14-07-2019,18.743
MH14,15-07-2019,20.297
MH14,16-07-2019,17.774
MH14,17-07-2019,16.83
MH14,18-07-2019,14.936
MH14,19-07-2019,13.786
MH14,20-07-2019,15.569
MH14,21-07-2019,13.321
MH14,23-07-2019,12.16
MH14,24-07-2019,1.862
MH14,25-07-2019,0
MH14,30-07-2019,11.458
MH14,31-07-2019,14.461
MH14,01-08-2019,14.997
MH14,02-08-2019,14.359
MH14,03-08-2019,13.393
MH14,06-08-2019,11.219
MH14,07-08-2019,12.436
MH14,08-08-2019,11.772
MH14,09-08-2019,13.648
MH14,10-08-2019,14.263
MH14,11-08-2019,14.257
MH14,12-08-2019,12.242
MH14,13-08-2019,13.171
MH14,16-08-2019,11.359
MH14,17-08-2019,7.254
MH14,18-08-2019,16.607
MH14,20-08-2019,13.385
MH14,21-08-2019,13.593
MH14,22-08-2019,15.373
MH14,23-08-2019,9.823
MH14,24-08-2019,13.919
MH14,25-08-2019,9.498
MH14,26-08-2019,9.853
MH14,27-08-2019,19.35
MH14,28-08-2019,12.781
MH14,29-08-2019,12.721
MH14,30-08-2019,16.927
MH14,03-09-2019,19.071
MH14,04-09-2019,13.78
MH14,05-09-2019,17.358
MH14,06-09-2019,13.395
MH14,07-09-2019,11.525
MH14,08-09-2019,9.901
MH14,09-09-2019,13.196
MH14,10-09-2019,17.463
MH14,11-09-2019,19.224
MH14,12-09-2019,19.755
MH14,13-09-2019,22.017
MH14,14-09-2019,15.976
MH14,15-09-2019,14.571
MH14,16-09-2019,21.167
MH14,17-09-2019,21.576
MH14,18-09-2019,15.569
MH14,19-09-2019,16.42
MH14,20-09-2019,11.299
MH14,21-09-2019,10.499
MH14,22-09-2019,8.602
MH14,23-09-2019,8.97
MH14,24-09-2019,11.409
MH14,27-09-2019,7.899
MH14,28-09-2019,9.497
MH14,29-09-2019,9.31
MH14,30-09-2019,13.529
MH14,01-10-2019,9.661
MH14,05-10-2019,11.557
MH14,08-10-2019,9.345
MH14,09-10-2019,9.162
MH14,10-10-2019,9.263
MH14,11-10-2019,7.787
MH14,12-10-2019,8.871
MH14,13-10-2019,10.165
MH14,14-10-2019,9.927
MH14,15-10-2019,10.637
MH14,16-10-2019,10.346
MH14,24-10-2019,8.684
MH14,25-10-2019,8.046
MH14,26-10-2019,7.913
MH14,27-10-2019,8.838
MH14,28-10-2019,8.664
MH14,29-10-2019,5.847
MH14,30-10-2019,8.391
MH14,31-10-2019,6.816
MH14,01-11-2019,8.151
MH14,02-11-2019,8.344
MH14,03-11-2019,8.244
MH14,04-11-2019,6.371
MH14,05-11-2019,7.107
MH14,06-11-2019,8.686
MH14,07-11-2019,7.788
MH14,08-11-2019,6.724
MH14,09-11-2019,6.809
MH14,10-11-2019,6.868
MH14,11-11-2019,7.497
MH14,12-11-2019,7.077
MH14,13-11-2019,7.434
MH14,14-11-2019,7.294
MH14,15-11-2019,7.749
MH14,16-11-2019,8.004
MH14,17-11-2019,7.15
MH14,18-11-2019,7.505
MH14,19-11-2019,8.608
MH14,20-11-2019,9.71
MH14,21-11-2019,9.86
MH14,22-11-2019,8.354
MH14,23-11-2019,9.489
MH14,24-11-2019,6.583
MH14,25-11-2019,6.834
MH14,26-11-2019,6.98
MH14,27-11-2019,6.167
MH14,28-11-2019,6.248
MH14,29-11-2019,6.744
MH14,30-11-2019,6.026
MH14,01-12-2019,6.059
MH14,02-12-2019,6.099
MH14,03-12-2019,5.645
MH14,04-12-2019,5.769
MH14,05-12-2019,5.719
MH14,06-12-2019,5.843
MH14,07-12-2019,6.629
MH14,08-12-2019,6.104
MH14,09-12-2019,5.31
MH14,10-12-2019,6.072
MH14,11-12-2019,5.65
MH14,12-12-2019,5.712
MH14,13-12-2019,6.111
MH14,14-12-2019,5.687
MH14,15-12-2019,5.525
MH14,16-12-2019,4.945
MH14,17-12-2019,5.493
MH14,18-12-2019,4.979
MH14,19-12-2019,5.219
MH14,20-12-2019,5.215
MH14,21-12-2019,5.174
MH14,22-12-2019,3.66
MH14,23-12-2019,4.818
MH14,24-12-2019,5.08
MH14,25-12-2019,5.228
MH14,26-12-2019,5.488
MH14,27-12-2019,4.842
MH14,28-12-2019,5.097
MH14,29-12-2019,4.617
MH14,06-01-2020,4.6
MH14,07-01-2020,5.074
MH14,08-01-2020,4.796
MH14,09-01-2020,5.47
MH14,10-01-2020,6.619
MH14,11-01-2020,6.298
MH14,12-01-2020,6.627
MH14,13-01-2020,6.477
MH14,14-01-2020,6.484
MH14,15-01-2020,6.954
MH14,16-01-2020,6.661
MH14,17-01-2020,5.906
MH14,18-01-2020,5.19
MH14,19-01-2020,5.945
MH14,20-01-2020,5.911
MH14,21-01-2020,6.29
MH14,22-01-2020,5.399
MH14,23-01-2020,4.784
MH14,24-01-2020,4.802
MH14,25-01-2020,5.353
MH14,26-01-2020,4.79
MH14,27-01-2020,4.971
MH14,28-01-2020,5.189
MH14,29-01-2020,5.317
MH14,30-01-2020,5.245
MH14,31-01-2020,4.984
MH14,01-02-2020,4.949
MH14,02-02-2020,4.924
MH14,03-02-2020,4.85
MH14,04-02-2020,5.276
MH14,12-02-2020,6.747
MH14,13-02-2020,4.289
MH14,14-02-2020,4.197
MH14,15-02-2020,4.161
MH14,16-02-2020,4.867
MH14,17-02-2020,4.183
MH14,18-02-2020,4.689
MH14,19-02-2020,4.902
MH14,20-02-2020,4.986
MH14,21-02-2020,6.513
MH14,22-02-2020,5.314
MH14,23-02-2020,6.396
MH14,24-02-2020,5.833
MH14,25-02-2020,5.443
MH14,26-02-2020,5.591
MH14,27-02-2020,6.077
MH14,28-02-2020,6.107
MH14,01-03-2020,7.878
MH14,02-03-2020,6.022
MH14,03-03-2020,6.666
MH14,04-03-2020,7.142
MH14,05-03-2020,7.967
MH14,08-03-2020,6.456
MH14,09-03-2020,5.733
MH14,10-03-2020,5.98
MH14,11-03-2020,6.262
MH14,12-03-2020,6.747
MH14,13-03-2020,7.247
MH14,14-03-2020,6.045
MH14,15-03-2020,6.638
MH14,16-03-2020,7.795
MH14,17-03-2020,6.556
MH14,18-03-2020,6.799
MH14,19-03-2020,5.909
MH14,20-03-2020,5.956
MH14,21-03-2020,5.838
MH14,22-03-2020,7.759
MH14,23-03-2020,7.415
MH14,24-03-2020,7.769
MH14,25-03-2020,8.545
MH14,26-03-2020,7.861
MH14,27-03-2020,7.288
MH14,28-03-2020,7.473
MH14,29-03-2020,7.363
MH14,30-03-2020,6.959
MH14,31-03-2020,7.387
MH14,01-04-2020,7.137
MH14,02-04-2020,7.673
MH14,03-04-2020,7.848
MH14,04-04-2020,9.205
MH14,05-04-2020,8.176
MH14,06-04-2020,9.119
MH14,07-04-2020,7.851
MH14,08-04-2020,8.635
MH14,09-04-2020,7.197
MH14,10-04-2020,8.289
MH14,11-04-2020,9.258
MH14,12-04-2020,11.949
MH14,13-04-2020,14.448
MH14,14-04-2020,16.605
MH14,15-04-2020,16.361
MH14,16-04-2020,18.811
MH14,17-04-2020,18.73
MH14,18-04-2020,17.373
MH14,19-04-2020,15.864
MH14,20-04-2020,12.111
MH14,21-04-2020,10.845
MH14,22-04-2020,12.504
MH14,23-04-2020,12.624
MH14,24-04-2020,14.599
MH14,25-04-2020,12.523
MH14,26-04-2020,9.16
MH14,27-04-2020,12.51
MH14,28-04-2020,12.265
MH14,29-04-2020,14.332
MH14,30-04-2020,12.535
MH14,01-05-2020,17.507
MH14,02-05-2020,17.657
MH14,03-05-2020,15.176
MH14,04-05-2020,13.867
MH14,05-05-2020,15.574
MH14,06-05-2020,14.622
MH14,07-05-2020,16.346
MH14,08-05-2020,15.093
MH14,09-05-2020,17.561
MH14,10-05-2020,15.969
MH14,11-05-2020,16.884
MH14,12-05-2020,14.541
MH14,13-05-2020,16.738
MH14,16-05-2020,20.734
MH14,17-05-2020,17.762
MH14,18-05-2020,22.791
MH14,19-05-2020,26.944
MH14,20-05-2020,19.695
MH14,21-05-2020,25.284
MH14,22-05-2020,16.04
MH14,23-05-2020,15.651
MH14,24-05-2020,16.25
MH14,25-05-2020,15.395
MH14,04-06-2020,12.693
MH14,05-06-2020,18.5
MH14,06-06-2020,21.251
MH14,07-06-2020,23.094
MH14,08-06-2020,17.993
MH14,09-06-2020,18.131
MH14,10-06-2020,26.028
MH14,11-06-2020,16.73
MH14,12-06-2020,20.536
MH14,13-06-2020,24.405
MH14,14-06-2020,29.596
MH14,15-06-2020,30.347
MH14,16-06-2020,37.781
MH14,17-06-2020,36.59
MH14,18-06-2020,39.555
MH14,19-06-2020,33.463
MH14,20-06-2020,34.181
MH14,21-06-2020,27.265
MH14,22-06-2020,29.271
MH14,23-06-2020,26.458
MH14,24-06-2020,22.07
MH14,25-06-2020,25.365
MH14,26-06-2020,27.118
MH14,27-06-2020,25.89
MH14,28-06-2020,26.873
MH14,29-06-2020,35.621
MH14,30-06-2020,23.847
MH14,01-07-2020,28.632
MH14,02-07-2020,28.571
MH14,03-07-2020,32.127
MH14,04-07-2020,28.887
MH14,05-07-2020,24.592
MH14,06-07-2020,27.18
MH14,07-07-2020,24.059
MH14,08-07-2020,17.944
MH14,09-07-2020,21.415
MH14,10-07-2020,24.104
MH14,11-07-2020,27.505
MH14,12-07-2020,24.256
MH14,13-07-2020,26.874
MH14,14-07-2020,26.969
MH14,15-07-2020,26.729
MH14,16-07-2020,23.442
MH14,17-07-2020,29.677
MH14,18-07-2020,31.289
MH14,19-07-2020,23.061
MH14,20-07-2020,12.99
MH14,21-07-2020,11.53
MH14,22-07-2020,11.427
MH14,23-07-2020,13.357
MH14,24-07-2020,13.326
MH14,25-07-2020,12.889
MH14,26-07-2020,13.233
MH14,27-07-2020,12.341
MH14,28-07-2020,12.287
MH14,29-07-2020,13.005
MH14,30-07-2020,12.836
MH14,31-07-2020,17.644
MH14,01-08-2020,17.19
MH14,02-08-2020,18.733
MH14,03-08-2020,22.079
MH14,04-08-2020,24.713
MH14,05-08-2020,28.955
MH14,06-08-2020,27.298
MH14,07-08-2020,23.444
MH14,08-08-2020,27.072
MH14,09-08-2020,23.099
MH14,10-08-2020,18.688
MH14,19-08-2020,13.776
MH14,20-08-2020,10.66
MH14,21-08-2020,12.398
MH14,22-08-2020,11.48
MH14,23-08-2020,12.382
MH14,24-08-2020,10.586
MH14,25-08-2020,11.848
MH14,26-08-2020,17.502
MH14,27-08-2020,16.433
MH14,28-08-2020,16.913
MH14,29-08-2020,15.876
MH14,30-08-2020,11.967
MH14,31-08-2020,19.096
MH14,01-09-2020,15.015
MH14,02-09-2020,14.811
MH14,03-09-2020,17.538
MH14,04-09-2020,14.569
MH14,05-09-2020,14.409
MH14,06-09-2020,16.721
MH14,07-09-2020,17.971
MH14,08-09-2020,18.757
MH14,09-09-2020,19.26
MH14,10-09-2020,17.716
MH14,11-09-2020,20.157
MH14,12-09-2020,20.804
MH14,13-09-2020,23.634
MH14,17-09-2020,24.313
MH14,18-09-2020,22.546
MH14,20-09-2020,22.827
MH14,21-09-2020,21.945
MH14,22-09-2020,19.376
MH14,23-09-2020,20.31
MH14,24-09-2020,18.352
MH14,25-09-2020,17.892
MH14,26-09-2020,16.63
MH14,27-09-2020,18.837
MH14,28-09-2020,16.979
MH14,29-09-2020,16.705
MH14,30-09-2020,18.008
MH14,01-10-2020,13.351
MH14,02-10-2020,17.873
MH14,03-10-2020,14.809
MH14,04-10-2020,12.591
MH14,05-10-2020,15.787
MH14,06-10-2020,13.02
MH14,07-10-2020,11.965
MH14,08-10-2020,11.656
MH15,01-05-2019,6.523
MH15,02-05-2019,5.456
MH15,03-05-2019,5.252
MH15,04-05-2019,7.049
MH15,05-05-2019,5.783
MH15,06-05-2019,4.855
MH15,07-05-2019,5.145
MH15,08-05-2019,4.851
MH15,09-05-2019,5.923
MH15,10-05-2019,5.119
MH15,11-05-2019,7.295
MH15,12-05-2019,6.321
MH15,13-05-2019,3.207
MH15,14-05-2019,4.036
MH15,15-05-2019,4.685
MH15,16-05-2019,5.188
MH15,17-05-2019,5.043
MH15,18-05-2019,6.372
MH15,19-05-2019,5.93
MH15,20-05-2019,5.284
MH15,21-05-2019,6.536
MH15,22-05-2019,6.784
MH15,23-05-2019,5.188
MH15,24-05-2019,6.828
MH15,25-05-2019,6.599
MH15,26-05-2019,6.617
MH15,27-05-2019,6.605
MH15,28-05-2019,6.524
MH15,29-05-2019,6.365
MH15,30-05-2019,7.576
MH15,31-05-2019,7.726
MH15,01-06-2019,6.827
MH15,02-06-2019,9.13
MH15,03-06-2019,8.65
MH15,04-06-2019,8.095
MH15,05-06-2019,8.709
MH15,06-06-2019,8.782
MH15,07-06-2019,7.629
MH15,08-06-2019,8.828
MH15,09-06-2019,7.768
MH15,10-06-2019,7.202
MH15,11-06-2019,7.03
MH15,12-06-2019,7.733
MH15,13-06-2019,6.845
MH15,14-06-2019,6.563
MH15,15-06-2019,6.446
MH15,16-06-2019,6.312
MH15,17-06-2019,6.562
MH15,18-06-2019,5.396
MH15,19-06-2019,5.317
MH15,20-06-2019,8.16
MH15,21-06-2019,6.47
MH15,22-06-2019,6.822
MH15,23-06-2019,7.239
MH15,24-06-2019,6.909
MH15,25-06-2019,7.649
MH15,26-06-2019,7.21
MH15,27-06-2019,7.309
MH15,28-06-2019,7.235
MH15,29-06-2019,8.166
MH15,30-06-2019,9.415
MH15,01-07-2019,7.046
MH15,02-07-2019,7.541
MH15,03-07-2019,7.832
MH15,04-07-2019,6.618
MH15,05-07-2019,6.525
MH15,06-07-2019,5.792
MH15,07-07-2019,6.262
MH15,08-07-2019,6.195
MH15,09-07-2019,5.248
MH15,10-07-2019,6.224
MH15,11-07-2019,5.651
MH15,12-07-2019,4.138
MH15,13-07-2019,5.368
MH15,14-07-2019,5.708
MH15,15-07-2019,5.978
MH15,16-07-2019,8.032
MH15,17-07-2019,5.833
MH15,18-07-2019,0.034
MH15,30-07-2019,6.502
MH15,31-07-2019,6.406
MH15,01-08-2019,8.058
MH15,02-08-2019,7.028
MH15,03-08-2019,5.401
MH15,04-08-2019,5.944
MH15,05-08-2019,6.901
MH15,06-08-2019,5.655
MH15,07-08-2019,4.177
MH15,08-08-2019,5.542
MH15,09-08-2019,6.288
MH15,16-08-2019,4.904
MH15,17-08-2019,4.81
MH15,18-08-2019,3.822
MH15,20-08-2019,4.541
MH15,21-08-2019,5.321
MH15,22-08-2019,6.65
MH15,23-08-2019,6.455
MH15,24-08-2019,6.131
MH15,25-08-2019,5.457
MH15,26-08-2019,4.273
MH15,27-08-2019,4.419
MH15,28-08-2019,5.091
MH15,29-08-2019,6.277
MH15,30-08-2019,5.45
MH15,31-08-2019,6.925
MH15,01-09-2019,5.525
MH15,02-09-2019,5.409
MH15,03-09-2019,5.731
MH15,04-09-2019,6.361
MH15,05-09-2019,6.025
MH15,06-09-2019,5.338
MH15,07-09-2019,6.755
MH15,08-09-2019,6.409
MH15,09-09-2019,6.281
MH15,10-09-2019,7.036
MH15,11-09-2019,8.928
MH15,12-09-2019,8.522
MH15,13-09-2019,5.65
MH15,14-09-2019,5.519
MH15,15-09-2019,5.725
MH15,16-09-2019,5.585
MH15,17-09-2019,5.408
MH15,18-09-2019,4.069
MH15,19-09-2019,4.633
MH15,20-09-2019,5.573
MH15,21-09-2019,5.312
MH15,22-09-2019,5.373
MH15,23-09-2019,5.59
MH15,24-09-2019,5.286
MH15,25-09-2019,5.357
MH15,26-09-2019,5.886
MH15,27-09-2019,5.327
MH15,28-09-2019,4.099
MH15,29-09-2019,4.677
MH15,30-09-2019,4.099
MH15,01-10-2019,4.268
MH15,02-10-2019,5.115
MH15,05-10-2019,4.068
MH15,06-10-2019,3.678
MH15,07-10-2019,3.033
MH15,08-10-2019,1.925
MH15,09-10-2019,4.279
MH15,10-10-2019,3.947
MH15,11-10-2019,4.407
MH15,12-10-2019,4.562
MH15,13-10-2019,4.484
MH15,14-10-2019,3.83
MH15,15-10-2019,3.83
MH15,16-10-2019,5.305
MH15,17-10-2019,4.988
MH15,24-10-2019,2.849
MH15,25-10-2019,3.601
MH15,27-10-2019,3.309
MH15,28-10-2019,2.949
MH15,29-10-2019,1.28
MH15,30-10-2019,2.603
MH15,31-10-2019,3.025
MH15,01-11-2019,2.563
MH15,02-11-2019,3.377
MH15,03-11-2019,1.946
MH15,04-11-2019,2.601
MH15,05-11-2019,1.789
MH15,06-11-2019,3.116
MH15,07-11-2019,1.575
MH15,08-11-2019,2.137
MH15,09-11-2019,2.403
MH15,10-11-2019,1.975
MH15,11-11-2019,1.919
MH15,12-11-2019,2.149
MH15,13-11-2019,1.837
MH15,14-11-2019,2.266
MH15,15-11-2019,2.024
MH15,16-11-2019,1.854
MH15,17-11-2019,2.146
MH15,18-11-2019,1.335
MH15,19-11-2019,1.792
MH15,20-11-2019,1.863
MH15,21-11-2019,1.435
MH15,22-11-2019,1.772
MH15,23-11-2019,1.479
MH15,24-11-2019,2.165
MH15,25-11-2019,2.501
MH15,26-11-2019,2.455
MH15,27-11-2019,1.689
MH15,28-11-2019,1.812
MH15,29-11-2019,1.337
MH15,30-11-2019,1.943
MH15,01-12-2019,1.751
MH15,02-12-2019,1.292
MH15,03-12-2019,1.781
MH15,04-12-2019,1.733
MH15,05-12-2019,1.281
MH15,06-12-2019,1.892
MH15,07-12-2019,1.3
MH15,08-12-2019,1.728
MH15,09-12-2019,1.207
MH15,10-12-2019,1.713
MH15,11-12-2019,1.438
MH15,12-12-2019,1.924
MH15,13-12-2019,1.86
MH15,14-12-2019,2.004
MH15,15-12-2019,1.712
MH15,16-12-2019,1.113
MH15,17-12-2019,1.982
MH15,18-12-2019,1.257
MH15,19-12-2019,1.791
MH15,20-12-2019,1.566
MH15,21-12-2019,1.834
MH15,22-12-2019,0.86
MH15,23-12-2019,1.689
MH15,24-12-2019,1.3
MH15,25-12-2019,1.827
MH15,26-12-2019,1.273
MH15,27-12-2019,1.423
MH15,28-12-2019,0.992
MH15,29-12-2019,1.555
MH15,06-01-2020,1.297
MH15,07-01-2020,1.595
MH15,08-01-2020,1.724
MH15,09-01-2020,1.31
MH15,10-01-2020,1.726
MH15,11-01-2020,1.531
MH15,12-01-2020,0.829
MH15,13-01-2020,1.823
MH15,14-01-2020,1.4
MH15,15-01-2020,1.768
MH15,16-01-2020,1.746
MH15,17-01-2020,1.538
MH15,18-01-2020,1.303
MH15,19-01-2020,1.865
MH15,20-01-2020,1.353
MH15,21-01-2020,1.276
MH15,22-01-2020,1.391
MH15,23-01-2020,1.475
MH15,24-01-2020,1.276
MH15,25-01-2020,1.169
MH15,26-01-2020,1.829
MH15,27-01-2020,1.054
MH15,28-01-2020,1.537
MH15,29-01-2020,1.065
MH15,30-01-2020,1.525
MH15,31-01-2020,1.017
MH15,01-02-2020,1.328
MH15,02-02-2020,1.511
MH15,03-02-2020,1.115
MH15,04-02-2020,1.459
MH15,05-02-2020,1.548
MH15,06-02-2020,1.685
MH15,07-02-2020,2.505
MH15,08-02-2020,1.27
MH15,09-02-2020,1.715
MH15,10-02-2020,1.927
MH15,11-02-2020,1.394
MH15,12-02-2020,1.8
MH15,13-02-2020,1.843
MH15,14-02-2020,1.349
MH15,15-02-2020,1.947
MH15,16-02-2020,1.826
MH15,17-02-2020,1.36
MH15,18-02-2020,2.343
MH15,19-02-2020,1.652
MH15,20-02-2020,2.324
MH15,21-02-2020,1.385
MH15,22-02-2020,2.32
MH15,23-02-2020,1.747
MH15,24-02-2020,2.615
MH15,25-02-2020,2.49
MH15,01-03-2020,2.166
MH15,02-03-2020,1.957
MH15,03-03-2020,1.733
MH15,05-03-2020,1.824
MH15,10-03-2020,1.7
MH15,11-03-2020,1.849
MH15,12-03-2020,1.238
MH15,13-03-2020,2.206
MH15,14-03-2020,1.707
MH15,15-03-2020,1.945
MH15,16-03-2020,1.583
MH15,17-03-2020,2.012
MH15,18-03-2020,1.956
MH15,19-03-2020,2.519
MH15,20-03-2020,2.03
MH15,21-03-2020,2.233
MH15,22-03-2020,2.78
MH15,23-03-2020,3.565
MH15,24-03-2020,3.373
MH15,25-03-2020,3.109
MH15,26-03-2020,3.323
MH15,27-03-2020,2.744
MH15,29-03-2020,3.77
MH15,30-03-2020,3.723
MH15,01-04-2020,4.001
MH15,02-04-2020,3.072
MH15,04-04-2020,4.806
MH15,05-04-2020,3.575
MH15,06-04-2020,4.169
MH15,07-04-2020,4.192
MH15,08-04-2020,4.942
MH15,09-04-2020,4.401
MH15,10-04-2020,4.555
MH15,11-04-2020,4.325
MH15,12-04-2020,5.362
MH15,13-04-2020,5.456
MH15,15-04-2020,5.223
MH15,16-04-2020,5.051
MH15,18-04-2020,5.889
MH15,19-04-2020,6.064
MH15,20-04-2020,2.819
MH15,21-04-2020,4.067
MH15,22-04-2020,3.998
MH15,23-04-2020,5.519
MH15,24-04-2020,5.096
MH15,25-04-2020,5.571
MH15,27-04-2020,3.736
MH15,29-04-2020,4.923
MH15,30-04-2020,5.499
MH15,02-05-2020,5.775
MH15,04-05-2020,4.705
MH15,06-05-2020,4.54
MH15,07-05-2020,4.915
MH15,10-05-2020,5.022
MH15,11-05-2020,5.858
MH15,12-05-2020,6.885
MH15,13-05-2020,6.285
MH15,21-05-2020,5.822
MH15,22-05-2020,6.698
MH15,23-05-2020,7.587
MH15,24-05-2020,7.24
MH15,26-05-2020,7.254
MH15,30-05-2020,5.243
MH15,31-05-2020,4.621
MH15,07-06-2020,5.697
MH15,16-06-2020,5.64
MH15,19-06-2020,7.707
MH15,20-06-2020,8.735
MH15,21-06-2020,7.217
MH15,22-06-2020,7.675
MH15,23-06-2020,7.037
MH15,24-06-2020,5.635
MH15,25-06-2020,6.367
MH15,26-06-2020,7.604
MH15,27-06-2020,6.906
MH15,28-06-2020,5.535
MH15,29-06-2020,5.889
MH15,30-06-2020,6.577
MH15,01-07-2020,5.788
MH15,02-07-2020,6.865
